Stand,Age,Plot,Sub-plot (old system),subplot,Species,Current Tag #,Previous Tag #s,Date measured,dbh.cm,BA.m2
C7,Old,4,e,B2,RM,455,,2-Aug-11,,0
C7,Old,4,e,B2,SM,457,,2-Aug-11,21.3,356.3272867
C7,Old,4,e,B2,SM,458,,2-Aug-11,19,283.5287322
C7,Old,4,e,B2,RM,459,,2-Aug-11,,0
C7,Old,4,e,B2,SM,460,,2-Aug-11,14.2,158.367683
C7,Old,4,e,B2,SM,462,,2-Aug-11,21,346.3605842
C7,Old,4,e,B2,SM,463,,2-Aug-11,14.4,162.8601604
C7,Old,4,e,B2,SM,771,461,2-Aug-11,36.5,1046.346685
C7,Old,4,e,B2,SM,981,456,2-Aug-11,48.9,1878.05191
C7,Old,4,f,B3,BE,285,454,2-Aug-11,20.6,333.2915589
C7,Old,4,f,B3,BE,449,,2-Aug-11,,0
C7,Old,4,f,B3,SM,451,,2-Aug-11,23.4,430.052611
C7,Old,4,f,B3,BE,452,,2-Aug-11,31,754.7676222
C7,Old,4,f,B3,SM,550,450,2-Aug-11,28.4,633.4707319
C7,Old,4,f,B3,BE,905,453,2-Aug-11,20.2,320.4738611
C7,Old,4,g,C1,BE,468,,2-Aug-11,19.9,311.0255214
C7,Old,4,g,C1,BE,469,,2-Aug-11,31.8,794.2260252
C7,Old,4,g,C1,SM,470,,2-Aug-11,,0
C7,Old,4,g,C1,SM,471,,2-Aug-11,57.5,2596.722633
C7,Old,4,g,C1,BE,473,,2-Aug-11,39.3,1213.039589
C7,Old,4,g,C1,BE,515,472,2-Aug-11,37.5,1104.466148
C7,Old,4,g,C1,BE,825,,2-Aug-11,11.4,102.0703436
C7,Old,4,h,C2,BE,257,478,2-Aug-11,12.8,128.6796329
C7,Old,4,h,C2,STM,474,,2-Aug-11,,0
C7,Old,4,h,C2,BE,476,,2-Aug-11,18.4,265.9043977
C7,Old,4,h,C2,BE,477,,2-Aug-11,35.6,995.3821994
C7,Old,4,h,C2,SM,479,,2-Aug-11,25.3,502.7255018
C7,Old,4,h,C2,SM,480,,2-Aug-11,59.3,2761.84474
C7,Old,4,h,C2,SM,481,,2-Aug-11,14,153.9380374
C7,Old,4,h,C2,BE,482,,2-Aug-11,19.4,295.5924477
C7,Old,4,h,C2,BE,818,475,2-Aug-11,28.7,646.9246022
C7,Old,4,,C2,BE,1031,,2-Aug-11,11.4,102.0703436
C7,Old,4,i,C3,BE,483,,2-Aug-11,46.1,1669.136002
C7,Old,4,i,C3,BE,484,,2-Aug-11,25,490.8738438
C7,Old,4,i,C3,BE,485,,2-Aug-11,16.9,224.3175656
C7,Old,4,i,C3,BE,486,,2-Aug-11,31.8,794.2260252
C8,Old,1,a,A1,BE,218,,2-Aug-11,40.5,1288.249316
C8,Old,1,a,A1,BE,219,,2-Aug-11,38,1134.114929
C8,Old,1,a,A1,SM,220,,2-Aug-11,14.1,156.1450062
C8,Old,1,b,A2,SM,243,,2-Aug-11,37.5,1104.466148
C8,Old,1,b,A2,SM,244,,2-Aug-11,34.6,940.2472493
C8,Old,1,b,A2,SM,245,,2-Aug-11,39.5,1225.417464
C8,Old,1,b,A2,BE,246,,2-Aug-11,13.5,143.1388128
C8,Old,1,b,A2,SM,249,,2-Aug-11,49.5,1924.421817
C8,Old,1,b,A2,SM,509,248,2-Aug-11,55.5,2419.222652
C8,Old,1,b,A2,BE,1161,247,2-Aug-11,25.2,498.7592412
C8,Old,1,b,A2,BE,1375,914,2-Aug-11,11.8,109.3588384
C8,Old,1,c,A3,BE,97,204,2-Aug-11,19.7,304.805168
C8,Old,1,c,A3,BE,201,,2-Aug-11,19.5,298.6476465
C8,Old,1,c,A3,BE,202,,2-Aug-11,14.5,165.129961
C8,Old,1,c,A3,BE,203,,2-Aug-11,12.1,114.9901431
C8,Old,1,c,A3,SM,205,,2-Aug-11,44.4,1548.302497
C8,Old,1,c,A3,BE,206,,2-Aug-11,30,706.858335
C8,Old,1,c,A3,BE,614,,2-Aug-11,11.2,98.52034394
C8,Old,1,c,A3,BE,690,,2-Aug-11,11,95.03317615
C8,Old,1,,A3,BE,1379,,2-Aug-11,10.9,93.3131542
C8,Old,1,,A3,BE,2086,,2-Aug-11,11.1,96.76890606
C8,Old,1,d,B1,BE,225,,2-Aug-11,17,226.9800654
C8,Old,1,d,B1,BE,226,,2-Aug-11,29.3,674.2564578
C8,Old,1,d,B1,BE,227,,2-Aug-11,32,804.2477056
C8,Old,1,d,B1,BE,229,,2-Aug-11,,0
C8,Old,1,e,B1,BE,489,213,2-Aug-11,27.3,585.3493872
C8,Old,1,d,B1,ASH,1377,228,2-Aug-11,57.3,2578.689892
C8,Old,1,e,B2,ASH,211,,2-Aug-11,48.2,1824.668398
C8,Old,1,e,B2,BE,212,,2-Aug-11,,0
C8,Old,1,e,B2,BE,215,,2-Aug-11,25.7,518.7476241
C8,Old,1,e,B2,HEM,216,,2-Aug-11,13.8,149.5712237
C8,Old,1,,B2,BE,217,,2-Aug-11,16.6,216.4243142
C8,Old,1,e,B2,BE,457,214,2-Aug-11,20.2,320.4738611
C8,Old,1,f,B3,BE,236,,2-Aug-11,19.3,292.5529569
C8,Old,1,f,B3,SM,237,,2-Aug-11,,0
C8,Old,1,f,B3,BE,238,,2-Aug-11,19.6,301.7185533
C8,Old,1,f,B3,SM,239,,2-Aug-11,43.9,1513.627169
C8,Old,1,f,B3,SM,240,,2-Aug-11,23.9,448.6272773
C8,Old,1,f,B3,BE,241,,2-Aug-11,14.6,167.4154697
C8,Old,1,f,B3,SM,242,,2-Aug-11,31.5,779.3113143
C8,Old,1,,B3,BE,2600,,2-Aug-11,10,78.539815
C8,Old,1,g,C1,BE,221,,2-Aug-11,24.2,459.9605726
C8,Old,1,g,C1,BE,222,,2-Aug-11,16.5,213.8246463
C8,Old,1,g,C1,BE,223,,2-Aug-11,18.6,271.716344
C8,Old,1,g,C1,YB,224,,2-Aug-11,27,572.5552514
C8,Old,1,h,C2,SM,230,,2-Aug-11,30.6,735.4154117
C8,Old,1,h,C2,BE,232,,2-Aug-11,20.7,336.5352533
C8,Old,1,h,C2,BE,233,,2-Aug-11,28.4,633.4707319
C8,Old,1,h,C2,BE,234,,2-Aug-11,11.9,111.220232
C8,Old,1,h,C2,BE,235,,2-Aug-11,12.5,122.7184609
C8,Old,1,h,C2,BE,568,,2-Aug-11,11.9,111.220232
C8,Old,1,h,C2,BE,948,231,2-Aug-11,38.2,1146.084396
C8,Old,1,,C2,BE,2668,,2-Aug-11,10,78.539815
C8,Old,1,i,C3,BE,207,,2-Aug-11,16,201.0619264
C8,Old,1,i,C3,BE,208,,2-Aug-11,40,1256.63704
C8,Old,1,i,C3,SM,209,,2-Aug-11,51.1,2050.839503
C8,Old,1,i,C3,SM,877,210,2-Aug-11,22.3,390.570646
C8,Old,1,,C3,BE,1160,,2-Aug-11,11.4,102.0703436
C8,Old,1,,Buffer,SM,2658,,25-Sep-11,32.4,824.4795619
C8,Old,1,,Buffer,YB,2874,,25-Sep-11,29.3,674.2564578
C8,Old,1,,Buffer,BE,2776,,25-Sep-11,29.7,692.7918541
C8,Old,1,,Buffer,BE,2089,,25-Sep-11,42.3,1405.305056
C8,Old,1,,Buffer,SM,2774,,25-Sep-11,61.6,2980.240404
C8,Old,1,,Buffer,BE,1096,,25-Sep-11,40.6,1294.618895
C8,Old,2,b,A1,ASH,260,,2-Aug-11,56.1,2471.812912
C8,Old,2,a,A1,BE,262,,2-Aug-11,33.5,881.4130738
C8,Old,2,a,A1,BE,263,,2-Aug-11,14,153.9380374
C8,Old,2,a,A1,SM,264,,2-Aug-11,43.7,1499.866993
C8,Old,2,a,A1,BE,1376,261,2-Aug-11,14.6,167.4154697
C8,Old,2,b,A2,BE,257,,2-Aug-11,25.4,506.7074705
C8,Old,2,b,A2,BE,258,,2-Aug-11,11.9,111.220232
C8,Old,2,b,A2,SM,259,,2-Aug-11,33.5,881.4130738
C8,Old,2,,A2,BE,1378,,2-Aug-11,10.8,91.60884022
C8,Old,2,c,A3,SM,250,,2-Aug-11,50.7,2018.858091
C8,Old,2,c,A3,SM,251,,2-Aug-11,33.1,860.4900671
C8,Old,2,c,A3,BE,252,,2-Aug-11,12.2,116.8986606
C8,Old,2,c,A3,SM,253,,2-Aug-11,26.5,551.5458508
C8,Old,2,c,A3,BE,254,,2-Aug-11,46.8,1720.210444
C8,Old,2,c,A3,BASS,255,,2-Aug-11,52.5,2164.753651
C8,Old,2,c,A3,BE,256,,2-Aug-11,16,201.0619264
C8,Old,2,d,B1,SM,265,,2-Aug-11,31.2,764.5379751
C8,Old,2,d,B1,BE,266,,2-Aug-11,30.3,721.0661875
C8,Old,2,d,B1,BE,268,,2-Aug-11,16.7,219.0396901
C8,Old,2,d,B1,BE,337,,2-Aug-11,10.8,91.60884022
C8,Old,2,d,B1,BE,723,267,2-Aug-11,46,1661.902485
C8,Old,2,e,B2,SM,269,,2-Aug-11,28.5,637.9396473
C8,Old,2,e,B2,SM,270,,2-Aug-11,35.1,967.6183748
C8,Old,2,e,B2,BE,271,,2-Aug-11,20.1,317.3087066
C8,Old,2,e,B2,SM,272,,2-Aug-11,53.3,2231.22975
C8,Old,2,e,B2,SM,273,,2-Aug-11,21.3,356.3272867
C8,Old,2,e,B2,BE,274,,2-Aug-11,34.1,913.2688228
C8,Old,2,f,B2,BE,275,,2-Aug-11,22.1,383.5963104
C8,Old,2,f,B3,SM,276,,2-Aug-11,47.8,1794.509109
C8,Old,2,f,B3,BE,278,,2-Aug-11,13.1,134.7821765
C8,Old,2,f,B3,HEM,279,,2-Aug-11,,0
C8,Old,2,f,B3,HEM,280,,2-Aug-11,15.2,181.4583886
C8,Old,2,f,B3,BE,281,,2-Aug-11,12.9,130.6981061
C8,Old,2,f,B3,BE,282,,2-Aug-11,15.3,183.8538529
C8,Old,2,f,B3,BE,283,,2-Aug-11,30.7,740.2299024
C8,Old,2,f,B3,SM,651,277,2-Aug-11,35,962.1127338
C8,Old,2,,B3,BE,2085,,2-Aug-11,10.5,86.59014604
C8,Old,2,g,C1,BE,292,,2-Aug-11,13.9,151.7467766
C8,Old,2,g,C1,BE,293,,2-Aug-11,24.6,475.2915445
C8,Old,2,g,C1,BE,294,,2-Aug-11,44.2,1534.385242
C8,Old,2,g,C1,BE,295,,2-Aug-11,,0
C8,Old,2,g,C1,HEM,943,,2-Aug-11,10.5,86.59014604
C8,Old,2,h,C2,BE,291,,2-Aug-11,21.4,359.6809368
C8,Old,2,h,C2,BE,653,,2-Aug-11,10.2,81.71282353
C8,Old,2,h,C2,BE,798,290,2-Aug-11,10.8,91.60884022
C8,Old,2,h,C2,BE,809,,2-Aug-11,11.5,103.8689053
C8,Old,2,i,C3,BE,284,,2-Aug-11,12.5,122.7184609
C8,Old,2,i,C3,BE,285,,2-Aug-11,24.4,467.5946426
C8,Old,2,i,C3,BE,286,,2-Aug-11,44.6,1562.282584
C8,Old,2,i,C3,BE,287,,2-Aug-11,22.4,394.0813757
C8,Old,2,i,C3,BE,288,,2-Aug-11,12.9,130.6981061
C8,Old,2,i,C3,BE,289,,2-Aug-11,24,452.3893344
C8,Old,2,,Buffer,SM,2773,,25-Sep-11,46.2,1676.385227
C8,Old,2,,Buffer,YB,2875,,25-Sep-11,44.1,1527.450176
C8,Old,2,,Buffer,YB,2880,,25-Sep-11,48.1,1817.105014
C8,Old,2,,Buffer,YB,1046,,25-Sep-11,45,1590.431254
C8,Old,3,a,A1,BE,6,,2-Aug-11,,0
C8,Old,3,a,A1,BE,7,,2-Aug-11,36.1,1023.538723
C8,Old,3,a,A1,BE,8,,2-Aug-11,41.4,1346.141013
C8,Old,3,a,A1,ASH,9,,2-Aug-11,24.9,486.954707
C8,Old,3,a,A1,BE,11,,2-Aug-11,26.6,555.716315
C8,Old,3,a,A1,BE,12,,2-Aug-11,14.8,172.0336108
C8,Old,3,a,A1,BE,13,,2-Aug-11,12.9,130.6981061
C8,Old,3,a,A1,BE,14,,2-Aug-11,18.4,265.9043977
C8,Old,3,b,A2,BE,1,,2-Aug-11,23,415.4756214
C8,Old,3,b,A2,BE,2,,2-Aug-11,20.3,323.6547236
C8,Old,3,b,A2,BE,3,,2-Aug-11,15.6,191.1344938
C8,Old,3,b,A2,BE,4,,2-Aug-11,,0
C8,Old,3,b,A2,BE,5,,2-Aug-11,21.9,376.6848067
C8,Old,3,c,A3,SM,296,,2-Aug-11,40.4,1281.895445
C8,Old,3,c,A3,SM,297,,2-Aug-11,,0
C8,Old,3,c,A3,BE,298,,2-Aug-11,,0
C8,Old,3,c,A3,BE,299,,2-Aug-11,24.4,467.5946426
C8,Old,3,c,A3,BE,300,,2-Aug-11,14.2,158.367683
C8,Old,3,d,B1,RM,15,,2-Aug-11,38,1134.114929
C8,Old,3,d,B1,BE,16,,2-Aug-11,21.7,369.8361349
C8,Old,3,d,B1,BE,17,,2-Aug-11,13,132.7322874
C8,Old,3,d,B1,YB,18,,2-Aug-11,27.5,593.9573509
C8,Old,3,d,B1,HEM,19,,2-Aug-11,13.6,145.2672418
C8,Old,3,d,B1,BE,20,,2-Aug-11,,0
C8,Old,3,e,B2,BE,21,,2-Aug-11,11.1,96.76890606
C8,Old,3,e,B2,SM,22,,2-Aug-11,20.1,317.3087066
C8,Old,3,e,B2,BE,23,,2-Aug-11,13.7,147.4113788
C8,Old,3,e,B2,BE,24,,2-Aug-11,26.5,551.5458508
C8,Old,3,e,B2,RM,25,,2-Aug-11,26.1,535.0210738
C8,Old,3,e,B2,SM,26,,2-Aug-11,33.4,876.1587602
C8,Old,3,e,B2,BE,27,,2-Aug-11,19.4,295.5924477
C8,Old,3,e,B2,SM,28,,2-Aug-11,50.2,1979.234754
C8,Old,3,e,B2,SM,29,,2-Aug-11,,0
C8,Old,3,e,B2,BE,503,,2-Aug-11,10.5,86.59014604
C8,Old,3,f,B3,SM,30,,2-Aug-11,40.8,1307.405176
C8,Old,3,f,B3,YB,31,,2-Aug-11,68.7,3706.835795
C8,Old,3,f,B3,BE,32,,2-Aug-11,,0
C8,Old,3,f,B3,BE,606,,2-Aug-11,10.8,91.60884022
C8,Old,3,g,C1,BE,41,,2-Aug-11,15.5,188.6919055
C8,Old,3,g,C1,SM,42,,2-Aug-11,43.6,1493.010467
C8,Old,3,g,C1,ASH,43,,2-Aug-11,,0
C8,Old,3,g,C1,BE,44,,2-Aug-11,18.4,265.9043977
C8,Old,3,g,C1,SM,45,,2-Aug-11,35.7,1000.982088
C8,Old,3,,C1,BE,1374,,2-Aug-11,20.1,317.3087066
C8,Old,3,h,C2,SM,37,,2-Aug-11,38.1,1140.091809
C8,Old,3,h,C2,BE,38,,2-Aug-11,18.1,257.3042879
C8,Old,3,h,C2,YB,39,,2-Aug-11,30.9,749.9060076
C8,Old,3,h,C2,YB,40,,2-Aug-11,25.3,502.7255018
C8,Old,3,h,C2,BE,109,,2-Aug-11,10.3,83.32288973
C8,Old,3,,C2,BE,2084,,2-Aug-11,11.1,96.76890606
C8,Old,3,i,C3,SM,33,,2-Aug-11,42,1385.442337
C8,Old,3,i,C3,BE,34,,2-Aug-11,29.3,674.2564578
C8,Old,3,i,C3,SM,35,,2-Aug-11,40.3,1275.557281
C8,Old,3,i,C3,BE,36,,2-Aug-11,21.1,349.6671104
C8,Old,3,i,C3,BE,261,,2-Aug-11,11.6,105.6831751
C8,Old,3,,Buffer,BE,1040,,25-Sep-11,36.7,1057.844914
C8,Old,3,,Buffer,BE,2848,,25-Sep-11,29.7,692.7918541
C8,Old,3,,Buffer,BE,2780,,25-Sep-11,37.5,1104.466148
C8,Old,3,,Buffer,YB,2836,,25-Sep-11,36,1017.876002
C8,Old,3,,Buffer,BE,,,25-Sep-11,37,1075.210067
C8,Old,4,a,A1,BE,912,,2-Aug-11,13.8,149.5712237
C8,Old,4,a,A1,BE,913,,2-Aug-11,27.9,611.3617739
C8,Old,4,a,A1,BE,2082,914,2-Aug-11,42.4,1411.957378
C8,Old,4,a,A1,SM,915,,2-Aug-11,13.5,143.1388128
C8,Old,4,b,A2,BE,930,,2-Aug-11,56.7,2524.968658
C8,Old,4,b,A2,BE,931,,2-Aug-11,49,1885.740958
C8,Old,4,c,A3,ASH,588,907,2-Aug-11,43,1452.201179
C8,Old,4,c,A3,BE,908,,2-Aug-11,,0
C8,Old,4,c,A3,BE,909,,2-Aug-11,12.2,116.8986606
C8,Old,4,,A3,BE,2598,,2-Aug-11,10.3,83.32288973
C8,Old,4,d,B1,BE,845,933,2-Aug-11,39.6,1231.629963
C8,Old,4,e,B2,BE,910,,2-Aug-11,15.1,179.0786322
C8,Old,4,e,B2,BE,911,,2-Aug-11,11.6,105.6831751
C8,Old,4,d,B2,BE,932,,2-Aug-11,50.1,1971.35721
C8,Old,4,f,B3,BE,925,,2-Aug-11,15.1,179.0786322
C8,Old,4,f,B3,BE,926,,2-Aug-11,,0
C8,Old,4,f,B3,SM,927,,2-Aug-11,20.3,323.6547236
C8,Old,4,f,B3,SM,928,,2-Aug-11,52.9,2197.866037
C8,Old,4,f,B3,SM,929,,2-Aug-11,,0
C8,Old,4,,B3,BE,2662,,2-Aug-11,10,78.539815
C8,Old,4,g,C1,YB,562,916,2-Aug-11,32.1,809.2821077
C8,Old,4,g,C1,SM,917,,2-Aug-11,26.2,539.1287061
C8,Old,4,g,C1,HEM,1030,918,2-Aug-11,15.2,181.4583886
C8,Old,4,h,C2,YB,180,934,2-Aug-11,28.5,637.9396473
C8,Old,4,h,C2,YB,409,939,2-Aug-11,49.5,1924.421817
C8,Old,4,h,C2,BE,935,,2-Aug-11,33.2,865.6972569
C8,Old,4,h,C2,YB,936,,2-Aug-11,13.4,141.0260918
C8,Old,4,h,C2,SM,937,,2-Aug-11,35.7,1000.982088
C8,Old,4,h,C2,SM,938,,2-Aug-11,47.3,1757.163427
C8,Old,4,g,C3,SM,2083,173,2-Aug-11,23.5,433.7361283
C8,Old,4,i,C3,SM,199,921,2-Aug-11,27.2,581.0689673
C8,Old,4,i,C3,BE,919,,2-Aug-11,,0
C8,Old,4,i,C3,YB,920,,2-Aug-11,16.1,203.5830545
C8,Old,4,i,C3,SM,922,,2-Aug-11,17.2,232.3521887
C8,Old,4,i,C3,BE,923,,2-Aug-11,37.2,1086.865376
C8,Old,4,i,C3,BE,924,,2-Aug-11,16,201.0619264
C8,Old,4,,C3,BE,2666,,2-Aug-11,10.8,91.60884022
C8,Old,4,,Buffer,SM,2863,,25-Sep-11,32.7,839.8183878
C8,Old,4,,Buffer,YB,2879,,25-Sep-11,42.1,1392.047535
C8,Old,4,,Buffer,SM,2897,,25-Sep-11,39.7,1237.85817
C8,Old,4,,Buffer,WB,2660,,25-Sep-11,32.4,824.4795619
C8,Old,4,,Buffer,BE,2888,,25-Sep-11,29.6,688.1344431
C8,Old,4,,Buffer,BE,2037,,25-Sep-11,35.3,978.6767807
C8,Old,4,,Buffer,BE,2029,,25-Sep-11,30,706.858335
C8,Old,4,,Buffer,BE,1091,,25-Sep-11,54.7,2349.981951
C8,Old,4,,Buffer,BE,2033,,25-Sep-11,60.1,2836.865972
C8,Old,5,a,A1,YB,527,,2-Aug-11,35.1,967.6183748
C8,Old,5,a,A1,SM,528,,2-Aug-11,13.2,136.8477737
C8,Old,5,a,A1,SM,529,,2-Aug-11,18.8,277.5911221
C8,Old,5,a,A1,SM,530,,2-Aug-11,12.6,124.6898103
C8,Old,5,a,A1,YB,531,,2-Aug-11,35.9,1012.22899
C8,Old,5,b,A2,SM,553,,2-Aug-11,55.9,2454.219993
C8,Old,5,b,A2,BE,554,,2-Aug-11,14.2,158.367683
C8,Old,5,b,A2,SM,555,,2-Aug-11,44.2,1534.385242
C8,Old,5,c,A3,BE,556,,2-Aug-11,22.4,394.0813757
C8,Old,5,c,A3,SM,557,,2-Aug-11,44.7,1569.29619
C8,Old,5,c,A3,BE,558,,2-Aug-11,14,153.9380374
C8,Old,5,d,B1,BE,532,,2-Aug-11,12.8,128.6796329
C8,Old,5,d,B1,SM,533,,2-Aug-11,13.4,141.0260918
C8,Old,5,d,B1,BE,534,,2-Aug-11,17.8,248.8455498
C8,Old,5,d,B1,SM,535,,2-Aug-11,14.5,165.129961
C8,Old,5,e,B2,BE,548,,2-Aug-11,19.6,301.7185533
C8,Old,5,e,B2,BE,549,,2-Aug-11,19.6,301.7185533
C8,Old,5,e,B2,BE,550,,2-Aug-11,10.6,88.24733613
C8,Old,5,e,B2,BE,551,,2-Aug-11,41.4,1346.141013
C8,Old,5,e,B2,BE,552,,2-Aug-11,38.8,1182.369791
C8,Old,5,,B2,SM,2599,,2-Aug-11,10.7,89.92023419
C8,Old,5,f,B3,BE,559,,2-Aug-11,27.7,602.6281465
C8,Old,5,f,B3,BE,560,,2-Aug-11,13.8,149.5712237
C8,Old,5,,B3,YB,1012,,2-Aug-11,38.5,1164.156408
C8,Old,5,,B3,BE,2673,,2-Aug-11,10,78.539815
C8,Old,5,g,C1,BE,536,,2-Aug-11,13,132.7322874
C8,Old,5,g,C1,BE,537,,2-Aug-11,12.8,128.6796329
C8,Old,5,g,C1,BE,538,,2-Aug-11,45.5,1625.97052
C8,Old,5,g,C1,BE,539,,2-Aug-11,63.2,3137.068707
C8,Old,5,h,C1,SM,540,,2-Aug-11,58,2642.079377
C8,Old,5,h,C2,BE,541,,2-Aug-11,11.2,98.52034394
C8,Old,5,h,C2,BE,542,,2-Aug-11,10.4,84.9486639
C8,Old,5,h,C2,BE,543,,2-Aug-11,18.1,257.3042879
C8,Old,5,h,C2,SM,544,,2-Aug-11,52.9,2197.866037
C8,Old,5,h,C2,BE,545,,2-Aug-11,15.5,188.6919055
C8,Old,5,h,C2,BE,546,,2-Aug-11,12.9,130.6981061
C8,Old,5,h,C2,YB,547,,2-Aug-11,44.2,1534.385242
C8,Old,5,h,C3,BE,561,,2-Aug-11,12.9,130.6981061
C8,Old,5,h,C3,BE,562,,2-Aug-11,11,95.03317615
C8,Old,5,h,C3,SM,563,,2-Aug-11,43.4,1479.344539
C9,Old,1,a,A1,SM,46,,6-Aug-11,34.6,940.2472493
C9,Old,1,a,A1,BE,47,,6-Aug-11,18.2,260.1552832
C9,Old,1,a,A1,SM,48,,6-Aug-11,,0
C9,Old,1,a,A1,SM,49,,6-Aug-11,17.1,229.658273
C9,Old,1,a,A1,YB,50,,6-Aug-11,49.1,1893.445714
C9,Old,1,a,A1,YB,51,,6-Aug-11,32.4,824.4795619
C9,Old,1,b,A2,BE,52,,6-Aug-11,13.1,134.7821765
C9,Old,1,b,A2,YB,53,,6-Aug-11,64,3216.990822
C9,Old,1,b,A2,BE,54,,6-Aug-11,12.6,124.6898103
C9,Old,1,b,A2,YB,55,,6-Aug-11,31.4,774.37116
C9,Old,1,,A2,BE,1091,,6-Aug-11,11.6,105.6831751
C9,Old,1,c,A3,SM,56,,6-Aug-11,50.5,2002.961632
C9,Old,1,c,A3,BE,57,,6-Aug-11,14.1,156.1450062
C9,Old,1,c,A3,BE,58,,6-Aug-11,,0
C9,Old,1,c,A3,BE,59,,6-Aug-11,20,314.15926
C9,Old,1,c,A3,SM,60,,6-Aug-11,44.6,1562.282584
C9,Old,1,c,A3,YB,61,,6-Aug-11,,0
C9,Old,1,c,A3,SM,62,,6-Aug-11,,0
C9,Old,1,d,B1,YB,72,,6-Aug-11,42,1385.442337
C9,Old,1,d,B1,BE,73,,6-Aug-11,,0
C9,Old,1,d,B1,BE,74,,6-Aug-11,28.9,655.9723889
C9,Old,1,d,B1,BE,75,,6-Aug-11,11.9,111.220232
C9,Old,1,e,B2,SM,68,,6-Aug-11,58.5,2687.828819
C9,Old,1,e,B2,SM,69,,6-Aug-11,30.7,740.2299024
C9,Old,1,e,B2,SM,70,,6-Aug-11,29.9,702.1538001
C9,Old,1,e,B2,BE,71,,6-Aug-11,17.6,243.2849309
C9,Old,1,f,B3,BE,65,,6-Aug-11,24,452.3893344
C9,Old,1,f,B3,BE,63,,6-Aug-11,15.8,196.0667942
C9,Old,1,f,B3,SM,64,,6-Aug-11,,0
C9,Old,1,f,B3,SM,66,,6-Aug-11,34.8,951.1485756
C9,Old,1,f,B3,BE,67,,6-Aug-11,30.8,745.060101
C9,Old,1,g,C1,BE,76,,6-Aug-11,,0
C9,Old,1,g,C1,SM,77,,6-Aug-11,,0
C9,Old,1,g,C1,BE,78,,6-Aug-11,25.4,506.7074705
C9,Old,1,g,C1,SM,79,,6-Aug-11,55.7,2436.689906
C9,Old,1,h,C2,BE,80,,6-Aug-11,20.2,320.4738611
C9,Old,1,h,C2,BE,81,,6-Aug-11,30.6,735.4154117
C9,Old,1,h,C2,BE,82,,6-Aug-11,11.9,111.220232
C9,Old,1,h,C2,BE,83,,6-Aug-11,20.2,320.4738611
C9,Old,1,i,C3,BE,84,,6-Aug-11,25.1,494.8086885
C9,Old,2,a,A1,YB,85,,6-Aug-11,,0
C9,Old,2,a,A1,BE,86,,6-Aug-11,28.5,637.9396473
C9,Old,2,a,A1,SM,87,,6-Aug-11,41.6,1359.178622
C9,Old,2,a,A1,BE,88,,6-Aug-11,17.2,232.3521887
C9,Old,2,a,A1,YB,89,,6-Aug-11,54.2,2307.217021
C9,Old,2,a,A1,YB,90,,6-Aug-11,37.7,1116.278537
C9,Old,2,a,A1,SM,91,,6-Aug-11,11.6,105.6831751
C9,Old,2,b,A2,SM,92,,6-Aug-11,14.1,156.1450062
C9,Old,2,b,A2,YB,93,,6-Aug-11,,0
C9,Old,2,b,A2,SM,94,,6-Aug-11,35.2,973.1397238
C9,Old,2,b,A2,BE,95,,6-Aug-11,15.3,183.8538529
C9,Old,2,,A2,SM,1092,,6-Aug-11,11.1,96.76890606
C9,Old,2,c,A3,YB,97,,6-Aug-11,41.6,1359.178622
C9,Old,2,c,A3,SM,98,,6-Aug-11,21,346.3605842
C9,Old,2,c,A3,SM,99,,6-Aug-11,27.6,598.2848947
C9,Old,2,c,A3,SM,100,,6-Aug-11,49.3,1908.90235
C9,Old,2,c,A3,BE,101,,6-Aug-11,,0
C9,Old,2,c,A3,BE,8839,,6-Aug-11,12.5,122.7184609
C9,Old,2,c,A3,SM,8840,96,6-Aug-11,11.9,111.220232
C9,Old,2,d,B1,BE,116,,6-Aug-11,20.9,343.0697659
C9,Old,2,d,B1,SM,117,,6-Aug-11,49.2,1901.166178
C9,Old,2,d,B1,BE,118,,6-Aug-11,20.1,317.3087066
C9,Old,2,g,B1,BE,8837,,6-Aug-11,11.4,102.0703436
C9,Old,2,,B1,BE,2544,,6-Aug-11,10.4,84.9486639
C9,Old,2,e,B2,BE,109,,6-Aug-11,22.7,404.7078127
C9,Old,2,e,B2,SM,110,,6-Aug-11,36.9,1069.405975
C9,Old,2,e,B2,BE,111,,6-Aug-11,40.2,1269.234826
C9,Old,2,e,B2,SM,112,,6-Aug-11,30.8,745.060101
C9,Old,2,e,B2,SM,113,,6-Aug-11,38.1,1140.091809
C9,Old,2,e,B2,SM,114,,6-Aug-11,10.7,89.92023419
C9,Old,2,e,B2,SM,115,,6-Aug-11,25.7,518.7476241
C9,Old,2,e,B2,BE,8838,,6-Aug-11,12.6,124.6898103
C9,Old,2,f,B3,YB,102,,6-Aug-11,,0
C9,Old,2,f,B3,YB,103,,6-Aug-11,,0
C9,Old,2,f,B3,SM,104,,6-Aug-11,,0
C9,Old,2,f,B3,BE,105,,6-Aug-11,,0
C9,Old,2,f,B3,BE,106,,6-Aug-11,,0
C9,Old,2,f,B3,BE,107,,6-Aug-11,15.1,179.0786322
C9,Old,2,f,B3,SM,108,,6-Aug-11,18.3,263.0219865
C9,Old,2,,B3,BE,1089,,6-Aug-11,12.1,114.9901431
C9,Old,2,g,C1,BE,119,,6-Aug-11,12.5,122.7184609
C9,Old,2,g,C1,SM,120,,6-Aug-11,13.6,145.2672418
